Depth,AC,DEN,CN,LLD,GR,Pp
3338.5,99.017,2.557,25.345,6.122,66.253,55.37817227
3338.625,99.464,2.552,25.699,6.323,65.288,55.65924593
3338.75,100.908,2.55,25.795,6.662,64.471,56.52998306
3338.875,102.7,2.548,25.681,6.882,64.99,57.55103641
3339,105.295,2.546,25.535,6.942,66.161,58.92230878
3339.125,110.435,2.545,25.553,6.971,67.611,61.3124214
3339.25,114.765,2.545,26.02,6.853,69.249,63.04476142
3339.375,115.34,2.545,26.662,6.727,69.828,63.26088816
3339.5,113.453,2.544,27.463,6.373,69.974,62.55208087
3339.625,107.052,2.542,28.596,5.998,70.629,59.80095089
3339.75,100.115,2.539,29.367,5.837,73.715,56.08801819
3339.875,96.878,2.538,29.626,5.593,78.701,54.02785278
3340.625,102.833,2.546,25.06,5.093,79.252,57.67396929
3340.75,109.898,2.545,23.468,5.077,75.388,61.1263849
3340.875,114.502,2.545,22.999,5.07,73.008,62.99082015
3341,117.639,2.545,23.017,5.082,72.385,64.11958551
3341.125,116.451,2.548,23.856,5.083,72.157,63.70928815
3341.25,108.951,2.552,25.151,5.056,72.351,60.7229105
3341.375,101.422,2.556,25.965,4.99,73.345,56.90351167
3341.5,94.14,2.561,26.467,4.949,74.695,52.13197833
3341.625,86.776,2.566,26.328,4.853,76.466,45.7901049
3343.25,86.837,2.545,23.733,5.574,70.83,45.90072374
3343.375,87.874,2.54,24.049,5.864,67.079,46.90962127
3343.5,88.275,2.534,24.353,6.015,65.117,47.29106518
3343.625,88.089,2.531,24.62,6.392,63.873,47.12049135
3343.75,87.48,2.532,24.495,6.954,62.751,46.54420306
3343.875,86.779,2.536,24.009,7.303,60.984,45.8625669
3344.5,88.57,2.579,19.864,11.307,50.281,47.59559084
3344.625,93.464,2.573,20.549,11.785,51.809,51.71403817
3344.75,96.497,2.56,21.52,12.662,54.634,53.91158306
3344.875,96.513,2.542,22.096,13.072,56.394,53.92618166
3345,95.116,2.512,22.477,13.826,56.248,52.95038251
3345.125,91.666,2.488,22.591,14.507,55.172,50.30636946
3345.25,88.433,2.48,22.299,14.852,52.612,47.49170096
3345.375,86.863,2.482,21.897,15.545,50.207,45.99203316
3345.5,86.589,2.497,21.399,15.903,49.093,45.72366812
3346.125,89.505,2.55,19.383,10.722,51.566,48.49241145
3346.25,93.799,2.546,19.904,9.653,52.98,52.01684534
3346.375,96.394,2.54,20.487,9.319,53.892,53.88862438
3346.5,98.157,2.531,21.179,8.879,54.752,55.0643265
3346.625,98.976,2.523,22.293,8.705,56.296,55.58777441
3346.75,98.909,2.519,23.361,8.337,59.782,55.54943594
3346.875,99.236,2.515,23.965,7.853,63.536,55.7568979
3347,100.387,2.513,24.446,7.573,65.51,56.45962536
3347.125,103.237,2.514,24.954,7.042,66.701,58.07879521
3347.25,105.935,2.516,25.4,6.672,67.114,59.47428421
3347.375,106.92,2.519,25.755,6.564,66.88,59.95567219
3347.5,107.076,2.524,26.14,6.478,66.773,60.03345703
3347.625,106.225,2.528,26.424,6.526,66.828,59.62715132
3347.75,105.15,2.532,26.048,6.582,67.106,59.09628519
3347.875,104.74,2.537,25.37,6.716,67.359,58.89093175
3348,104.637,2.543,24.602,6.851,67.239,58.84154441
3348.125,104.623,2.548,23.788,6.931,66.791,58.8378767
3348.25,104.08,2.551,23.48,7.179,65.692,58.55924186
3348.375,102.937,2.554,23.441,7.363,64.146,57.95169154
3348.5,101.068,2.561,23.295,7.82,62.574,56.90328757
3348.625,97.975,2.568,22.656,8.326,60.451,55.00855409
3348.75,95.949,2.572,21.812,8.601,56.65,53.65052176
3348.875,95.696,2.576,21.396,9.258,53.104,53.47702298
3349,95.987,2.577,21.249,10.069,51.612,53.68433152
3349.125,96.428,2.573,21.616,10.516,51.221,53.99250598
3349.25,96.461,2.564,22.491,11.457,52.575,54.01875809
3349.375,96.602,2.552,23.339,12.363,54.713,54.11863351
3349.5,97.166,2.527,24.332,12.717,55.858,54.50226736
3349.625,98.55,2.499,25.929,13.056,56.569,55.40633268
3349.75,99.242,2.482,27.298,13.05,57.046,55.84379111
3349.875,98.494,2.468,27.738,12.854,57.187,55.37801307
3350,96.767,2.458,27.622,12.602,57.061,54.24888471
3350.125,92.992,2.463,26.354,12.47,56.667,51.51375358
3350.25,89.109,2.477,24.372,12.158,55.609,48.26300834
3350.375,87.183,2.497,22.94,11.778,54.674,46.46024417
3350.5,86.178,2.532,21.674,11.578,54.574,45.46469382
3350.625,86.906,2.558,20.458,11.241,55.04,46.19653057
3350.75,89.695,2.566,20.112,11.112,56.53,48.80115358
3350.875,92.44,2.563,20.488,11.151,58.078,51.10245867
3351,95.43,2.543,21.273,11.405,58.739,53.35153102
3351.125,99.141,2.514,22.953,11.752,58.995,55.82093168
3351.25,100.712,2.494,24.616,11.897,58.763,56.77419201
3351.375,99.77,2.479,25.301,12.024,58.127,56.21466521
3351.5,97.496,2.472,25.437,11.989,57.541,54.77934932
3351.625,93.02,2.482,24.589,11.76,56.958,51.58021168
3351.75,89.257,2.495,23.147,11.39,56.39,48.44186727
3351.875,88.001,2.509,22.178,11.174,56.661,47.29042974
3352,87.701,2.524,21.416,10.764,57.589,47.00972361
3352.125,88.13,2.532,20.835,10.448,58.795,47.41940312
3352.25,88.657,2.534,20.806,10.301,60.119,47.912401
3352.375,88.825,2.534,21.052,9.9,60.009,48.07002432
3352.5,88.832,2.534,21.353,9.273,58.777,48.08022427
3352.625,88.559,2.536,21.6,8.875,56.973,47.83366574
3352.75,88.099,2.538,21.477,7.943,54.451,47.40946059
3352.875,87.859,2.54,21.178,7.457,53.49,47.18685745
3353,87.852,2.542,20.821,6.606,54.273,47.18405701
3353.125,88.562,2.542,20.456,6.044,55.897,47.85171076
3353.25,89.906,2.541,20.492,5.879,59.024,49.06231367
3353.375,90.897,2.539,20.852,5.743,61.849,49.91626948
3353.5,91.656,2.537,21.457,5.802,63.265,50.54955098
3353.625,92.057,2.536,22.689,5.864,64.345,50.87858106
3353.75,91.88,2.538,23.928,5.974,65.152,50.73936516
3353.875,91.604,2.541,24.495,6.086,64.815,50.51826463
3354,91.319,2.544,24.706,6.189,63.545,50.28734173
3354.125,90.938,2.545,24.276,6.554,61.478,49.97335133
3354.25,90.61,2.543,23.321,7.103,57.595,49.69982082
3354.375,90.457,2.539,22.583,7.406,54.216,49.57304346
3354.5,90.405,2.532,21.938,7.963,53.17,49.53227564
3354.625,90.631,2.527,21.325,8.167,53.357,49.72900236
3354.75,91.461,2.526,21.137,8.336,55.913,50.42712841
3354.875,92.418,2.527,21.291,8.202,59.539,51.20457223
3355,93.328,2.53,21.597,8.059,61.507,51.91841808
3355.125,93.551,2.535,22.134,7.703,62.501,52.09247426
3355.25,92.082,2.538,22.535,7.388,61.759,50.94736868
3355.375,90.248,2.541,22.644,7.308,59.353,49.42371349
3355.5,88.48,2.548,22.63,7.422,57.253,47.84861199
3355.625,87.324,2.557,22.368,7.994,55.282,46.75891578
3355.75,87.73,2.563,21.885,8.457,53.306,47.15256264
3355.875,88.499,2.568,21.487,9.661,52.644,47.87763459
3356,89.249,2.568,21.152,10.344,53.041,48.56403385
3356.125,90.075,2.557,21.05,11.682,53.667,49.29670134
3356.25,90.186,2.545,21.436,12.69,53.962,49.39665616
3356.375,89.501,2.531,21.885,12.97,52.947,48.80029957
3356.5,88.288,2.516,22.26,13.035,51.493,47.70106174
3356.625,86.273,2.511,22.279,12.726,49.908,45.75080073
3356.875,86.34,2.52,21.066,12.343,48.699,45.82610307
3357,87.948,2.528,20.48,12.09,50.025,47.39761822
3357.125,90.509,2.533,19.875,11.902,51.776,49.70059418
3357.25,91.861,2.534,19.567,11.441,53.98,50.82892548
3357.375,91.688,2.534,19.528,10.97,54.907,50.69201082
3357.5,90.939,2.536,19.574,10.769,54.777,50.07592338
3357.625,89.514,2.539,19.736,10.558,54.555,48.84982854
3357.75,88.528,2.543,19.968,10.588,55.043,47.96172487
3357.875,88.3,2.546,20.172,10.869,56.266,47.75432812
3358,88.34,2.549,20.405,11.202,56.843,47.79534792
3358.125,88.546,2.547,20.742,11.335,56.65,47.98978276
3358.25,88.573,2.544,20.968,11.631,55.063,48.0184711
3358.375,88.767,2.54,20.985,12.037,53.404,48.20018486
3358.5,89.238,2.536,20.885,12.228,52.947,48.63027118
3358.625,90.043,2.535,20.552,12.421,53.049,49.34464654
3358.75,90.172,2.537,20.123,12.308,53.348,49.46024114
3358.875,89.451,2.539,19.849,12.136,52.888,48.83187198
3359,88.225,2.542,19.676,11.548,52.103,47.71888866
3359.125,86.356,2.545,19.749,10.7,51.293,45.91194129
3359.375,86.237,2.55,20.326,9.208,50.241,45.79972386
3359.5,87.695,2.554,20.444,8.676,50.619,47.2344407
3359.625,90.484,2.557,20.431,7.608,51.632,49.75480352
3359.75,92.957,2.556,20.52,6.673,53.915,51.77348197
3359.875,94.025,2.554,20.851,6.299,56.237,52.59071017
3360,94.722,2.545,21.423,5.777,57.568,53.10811307
3360.125,95.659,2.535,22.461,5.546,58.851,53.78186395
3360.25,97.067,2.528,23.285,5.517,61.348,54.7502328
3360.375,98.459,2.522,23.581,5.56,64.353,55.66063332
3360.5,100.058,2.514,23.803,5.644,65.973,56.65196273
3360.625,102.679,2.506,24.528,5.69,66.819,58.16000959
3360.75,105.238,2.499,26.027,5.844,66.853,59.50819961
3360.875,106.527,2.491,27.468,5.989,66.515,60.14672362
3361,107.141,2.476,28.897,6.487,66.34,60.44335802
3361.125,106.21,2.459,30.076,7.231,66.237,60.00010333
3361.625,94.812,2.461,26.361,8.547,63.527,53.22148871
3361.75,92.528,2.474,25.309,8.322,61.784,51.49718199
3361.875,91.833,2.487,24.772,8.022,60.011,50.94497156
3362,91.76,2.505,24.268,7.888,59.18,50.88947181
3362.125,93.251,2.518,23.638,7.614,58.661,52.07140571
3362.25,96.55,2.523,23.41,7.271,58.112,54.46031933
3362.375,99.473,2.524,23.712,7.08,58.043,56.35126871
3362.5,102.214,2.515,24.389,6.727,58.864,57.95652853
3362.625,104.605,2.498,25.892,6.586,60.544,59.23940724
3362.75,104.755,2.483,27.47,6.397,64.173,59.31982038
3362.875,103.658,2.469,28.314,6.31,67.685,58.75216118
3363,102.12,2.458,28.879,6.279,69.033,57.91838088
3363.125,99.588,2.457,29.112,6.194,69.265,56.44326702
3363.25,97.064,2.463,28.695,6.088,67.757,54.83591336
3363.375,95.722,2.473,27.977,6.046,65.276,53.92168623
3363.5,95.026,2.488,26.992,6.034,63.519,53.43134111
3363.625,95.508,2.503,25.346,6.174,61.977,53.7784868
3363.75,96.772,2.513,23.954,6.304,60.617,54.65461022
3363.875,97.466,2.521,23.411,6.628,60.498,55.12054714
3364,97.861,2.531,23.233,6.786,61.184,55.38219557
3364.125,98.507,2.534,23.628,7.025,62.256,55.80000229
3364.25,100.121,2.53,24.491,7.126,64.283,56.79790036
3364.375,101.995,2.519,25.257,7.123,66.22,57.88773222
3364.5,103.975,2.493,26.093,7.03,67.087,58.96554931
3364.625,105.837,2.464,27.278,6.831,67.483,59.91598405
3365.125,100.567,2.458,27.334,5.541,66.909,57.08805145
3365.25,98.655,2.473,26.865,5.177,66.605,55.92620707
3365.375,97.86,2.489,26.766,4.939,65.791,55.42159545
3365.5,97.38,2.507,26.755,4.866,64.934,55.11131984
3365.625,97.172,2.517,26.68,4.8,64.146,54.97725229
3365.75,97.432,2.519,26.511,4.803,63.704,55.15288506
3365.875,97.904,2.519,26.453,4.89,64.144,55.46466349
3366,98.553,2.514,26.536,5.125,64.812,55.8835769
3366.125,99.649,2.507,27.004,5.305,65.357,56.56714478
3366.25,100.532,2.502,27.669,5.765,64.949,57.09980416
3366.375,100.697,2.497,28.019,6.331,63.011,57.2004652
3366.5,100.354,2.49,28.11,6.654,61.043,57.00166943
3366.625,98.7,2.487,27.52,7.371,59.011,55.99445034
3366.75,96.145,2.487,26.283,8.071,56.915,54.31493168
3366.875,94.196,2.491,25.249,8.337,56.347,52.92543035
3367,92.394,2.506,24.273,8.522,56.821,51.54818771
3367.125,90.468,2.526,23.188,8.41,57.476,49.96789155
3367.25,89.491,2.539,22.501,7.851,58.037,49.12205259
3367.375,89.386,2.549,22.231,7.06,58.196,49.0326056
3367.5,89.533,2.555,22.046,6.645,58.294,49.16684679
3367.625,89.943,2.553,21.943,5.864,58.549,49.53051109
3367.75,90.419,2.551,22.109,5.25,59.274,49.94494796
3367.875,90.796,2.549,22.45,5.029,59.895,50.26863004
3368,91.239,2.55,22.912,4.757,60.221,50.64240689
3368.125,91.901,2.552,23.529,4.652,60.676,51.18749616
3368.25,92.261,2.554,23.801,4.641,61.744,51.47993026
3368.375,92.074,2.554,23.756,4.677,62.805,51.33421473
3368.5,91.501,2.552,23.692,4.76,62.909,50.87332601
3368.625,90.219,2.549,23.84,4.813,62.146,49.79983022
3368.75,89.175,2.548,24.199,4.962,59.28,48.88595239
3368.875,89.037,2.548,24.366,5.075,55.648,48.76563557
3369,89.436,2.549,24.34,5.389,53.911,49.12649411
3369.125,90.764,2.55,24.025,5.753,53.338,50.27939593
3369.25,92.116,2.548,23.767,5.909,54.642,51.39409671
3369.375,92.576,2.545,23.803,6.089,56.956,51.76294437
3369.5,92.547,2.541,23.994,6.049,63.506,51.74385184
3369.625,91.747,2.539,24.312,5.956,66.323,51.10782851
3369.75,90.662,2.54,24.351,5.696,71.563,50.21210007
3369.875,90.074,2.542,24.105,5.42,75.369,49.71248424
3370,89.737,2.545,23.733,5.279,75.904,49.42254929
3370.125,89.692,2.546,23.253,4.959,74.975,49.38683278
3370.25,89.907,2.547,23.095,4.578,71.907,49.57878574
3370.375,90.263,2.548,23.246,4.383,68.334,49.89068103
3370.5,91.066,2.55,23.522,4.046,66.2,50.57401536
3370.625,93.239,2.552,23.912,3.924,64.534,52.31536739
3370.75,95.732,2.552,24.102,3.797,63.475,54.14565255
3370.875,96.916,2.551,24.13,3.814,64.26,54.95992671
3371,97.32,2.549,24.184,3.867,65.978,55.2323084
3371.125,96.455,2.547,24.447,4.04,68.271,54.65578222
3371.25,94.956,2.545,24.85,4.321,72.14,53.60980815
3371.375,94.468,2.543,25.1,4.521,75.777,53.25913846
3371.5,95.157,2.54,25.29,5.109,77.838,53.76129945
3371.625,99,2.533,25.688,6.046,79.493,56.32711785
3371.75,105.205,2.523,26.565,6.678,80.701,59.80267448
3371.875,110.025,2.505,27.561,8.229,80.481,62.04728804
3372,114.259,2.462,28.701,9.036,79.573,63.75429814
3374.75,92.045,2.504,29.691,3.119,77.91,51.50207992
3374.875,90.18,2.53,27.952,3.014,75.471,49.95556796
3375.875,89.722,2.538,23.827,2.392,52.441,49.58786036
3376,93.11,2.511,24.032,2.298,51.781,52.3764165
3376.125,97.273,2.494,24.999,2.243,51.622,55.35097083
3376.25,98.871,2.494,26.387,2.235,52.426,56.38087301
3376.375,98.186,2.5,27.334,2.264,54.373,55.95175119
3376.5,96.972,2.518,28.116,2.349,56.071,55.16197075
3376.625,96.53,2.533,28.886,2.408,57.525,54.86804418
3376.75,99.514,2.536,29.441,2.554,58.418,56.79212298
3376.875,104.187,2.531,29.828,2.638,57.904,59.42769232
3377,110.454,2.511,30.289,2.818,57.053,62.37285053
3378.625,106.335,2.456,28.826,7.393,53.662,60.55389338
3378.75,106.497,2.476,26.953,8.087,53.049,60.63553908
3378.875,106.848,2.499,25.302,8.472,52.261,60.80690289
3379,106.644,2.528,23.774,8.512,51.826,60.71310714
3379.125,104.019,2.547,22.344,8.301,51.632,59.40410082
3379.25,99.419,2.551,21.983,7.898,51.789,56.80642875
3379.375,96.267,2.551,22.377,7.715,52.376,54.76943178
3379.5,94.012,2.545,23.095,7.467,53.097,53.16332411
3379.625,92.842,2.536,24.381,7.354,54.06,52.2772431
3379.75,92.761,2.528,25.41,7.335,56.097,52.21791797
3379.875,92.475,2.521,25.716,7.383,58.433,51.99745883
3380,91.815,2.514,25.753,7.468,59.732,51.47447251
3380.125,90.866,2.51,25.625,7.818,60.558,50.69724223
3380.25,90.561,2.509,25.698,8.436,60.752,50.44391284
3380.375,90.784,2.509,26.028,8.839,60.038,50.6359658
3380.5,91.3,2.507,26.534,9.789,58.91,51.0692251
3380.625,92.798,2.499,27.313,10.816,57.279,52.27288585
3380.75,94.996,2.489,27.821,11.309,54.42,53.91915626
3380.875,96.76,2.476,27.926,12.218,52.026,55.147972
3381.625,97.829,2.468,27.246,16.314,61.756,55.8750212
3381.75,95.581,2.473,26.739,16.293,63.649,54.36369869
3381.875,94.18,2.478,26.199,15.596,62.479,53.35837489
3382,92.938,2.488,25.462,14.325,60.174,52.4226317
3382.125,91.763,2.504,24.823,13.673,57.493,51.49624674
3382.25,91.709,2.516,24.445,12.543,53.793,51.45625151
3382.375,92.349,2.527,24.115,11.555,50.754,51.97278215
3382.5,93.149,2.535,23.893,11.091,49.209,52.60024131
3382.625,93.834,2.531,24.176,10.322,48.154,53.1233071
3382.75,93.635,2.524,24.772,9.872,47.855,52.9775214
3382.875,93.054,2.517,25.591,9.742,48.745,52.53834427
3383,92.377,2.51,26.769,9.542,49.671,52.01364776
3383.125,91.44,2.508,27.318,9.45,50.459,51.26329429
3383.25,90.554,2.51,27.046,9.342,51.485,50.52871456
3383.375,90.188,2.514,26.372,9.411,52.809,50.22005711
3383.5,90.18,2.518,25.043,9.497,54.144,50.2169674
3383.625,90.62,2.521,23.81,9.677,55.787,50.59592685
3383.75,90.895,2.521,23.203,9.761,58.407,50.83096302
3383.875,90.66,2.521,22.804,9.748,60.83,50.63727534
3384,90.168,2.52,22.626,9.592,62.327,50.22180326
3384.125,89.57,2.52,22.82,9.306,63.958,49.70512545
3384.25,89.667,2.521,23.116,9.171,66.771,49.79417611
3384.375,90.219,2.522,23.452,9.062,69.5,50.27699969
3384.5,90.876,2.521,23.923,9.24,70.975,50.83770971
3384.625,91.746,2.518,24.348,9.417,72.133,51.55760192
3384.75,92.302,2.514,24.61,9.861,73.398,52.00669688
3384.875,92.336,2.51,24.838,10.113,74.088,52.03737003
3385,92.095,2.505,25.034,10.694,73.819,51.84949357
3385.125,91.382,2.504,25.059,11.419,72.675,51.27594197
3385.25,90.66,2.505,25.024,11.842,69.439,50.67884403
3385.375,90.432,2.507,25.027,12.845,66.149,50.48938261
3385.5,90.636,2.509,25.166,14.123,64.935,50.66614175
3385.625,92.235,2.506,25.366,14.87,64.719,51.97975338
3385.75,94.954,2.502,25.477,16.506,65.832,54.03676232
3387.5,93.171,2.49,26.434,4.811,72.433,52.76623718
3387.625,90.158,2.512,24.999,4.458,72.391,50.32311065
3388.875,89.695,2.561,21.638,4.491,60.858,49.95933926
3389,90.547,2.558,22.228,4.513,59.84,50.69673728
3389.125,89.349,2.556,22.736,4.536,57.909,49.66201202
3390.125,93.021,2.534,26.878,6.113,50.481,52.72928815
3390.25,96.79,2.527,27.537,6.597,50,55.44276742
3390.375,98.854,2.517,27.887,6.878,49.807,56.7801682
3390.5,100.36,2.499,28.099,6.914,50.265,57.6971241
3390.625,101.246,2.483,28.248,6.848,51.221,58.21600361
3390.75,101.111,2.477,28.212,6.758,52.991,58.14210424
3390.875,100.754,2.475,27.862,6.741,54.139,57.93902677
3391,100.323,2.48,26.531,6.767,54.312,57.68968142
3391.125,99.288,2.487,24.735,6.802,54.359,57.07008957
3391.25,97.672,2.494,23.67,6.915,54.7,56.05398315
3391.375,96.401,2.501,22.998,7.076,55.06,55.21314015
3391.5,95.326,2.511,22.87,7.177,55.006,54.47152831
3391.625,94.766,2.519,23.325,7.471,54.743,54.07519755
3391.75,95.273,2.52,23.72,7.953,54.257,54.44139917
3391.875,95.772,2.517,24.024,8.259,53.974,54.79532998
3392,95.971,2.507,24.231,8.948,53.884,54.93690875
3392.125,95.476,2.496,24.241,9.816,53.673,54.59571617
3392.25,94.434,2.492,24.151,10.374,53.068,53.85263423
3392.375,93.739,2.491,23.996,11.711,52.629,53.34201171
3392.5,93.338,2.495,23.688,12.388,52.93,53.04285915
3392.625,93.612,2.499,23.471,13.42,53.871,53.25401959
3392.75,94.526,2.499,23.481,13.696,56.223,53.93454237
3392.875,95.225,2.498,23.585,13.465,58.578,54.44058109
3393,95.876,2.495,23.686,12.343,59.407,54.90063224
3393.125,96.946,2.496,23.487,10.912,59.492,55.63124372
3393.25,97.997,2.498,23.082,10.269,58.789,56.32208535
3393.375,98.445,2.5,22.542,9.201,58.148,56.61087254
3393.5,98.541,2.502,21.831,8.34,57.89,56.67501951
3393.625,98.097,2.501,21.597,7.973,57.429,56.39705402
3393.75,97.601,2.5,21.907,7.378,55.783,56.08080225
3393.875,97.624,2.498,22.573,6.984,53.246,56.09941086
3394,98.039,2.497,24.063,6.874,51.45,56.37086476
3394.125,99.164,2.495,25.64,6.863,50.129,57.08086846
3394.25,100.429,2.492,26.454,6.971,49.719,57.84596017
3394.375,101.332,2.488,26.953,7.38,50.572,58.37291569
3394.5,102.227,2.478,27.104,7.972,51.489,58.87934786
3394.625,103.273,2.466,26.848,8.32,52.534,59.45139996
3395.5,94.946,2.48,21.945,9.513,57.761,54.31923816
3395.625,93.15,2.498,21.621,9.443,58.542,52.99253003
3395.75,92.394,2.508,21.689,9.472,59.243,52.4089502
3395.875,92.803,2.515,21.934,9.658,58.828,52.73250326
3396,94.044,2.52,22.509,9.8,57.85,53.67702214
3396.125,97.502,2.516,23.204,10.17,56.685,56.08564114
3396.25,101.962,2.505,23.783,10.682,55.406,58.78222459
3396.375,104.898,2.489,24.508,10.996,55.187,60.3451912
3397.25,96.172,2.467,24.602,6.57,55.506,55.22947998
3397.375,94.93,2.479,24.246,5.946,54.717,54.36321704
3397.5,94.275,2.493,23.906,5.069,54.533,53.89187786
3397.625,94.356,2.504,23.77,4.598,54.57,53.954956
3397.75,95.273,2.509,23.903,4.47,54.814,54.61850895
3397.875,96.246,2.512,24.292,4.371,55.06,55.29844219
3398,97.317,2.513,25.442,4.454,55.245,56.01930994
3398.125,98.802,2.51,26.972,4.56,55.518,56.97280978
3398.25,99.964,2.507,27.965,4.907,56.214,57.6855549
3398.375,100.484,2.503,28.665,5.498,57.257,57.99724657
3398.5,100.806,2.498,28.743,5.925,58.369,58.18883794
3398.625,100.79,2.495,27.793,7.109,60.24,58.18314647
3398.75,100.136,2.493,26.656,8.701,65.176,57.80251957
3398.875,99.209,2.491,25.392,9.598,71.132,57.24624423
3399,97.92,2.492,23.776,11.378,73.817,56.44025625
3399.125,95.54,2.499,22.727,12.141,73.969,54.84702434
3399.25,93.23,2.506,22.405,13.206,68.914,53.16183615
3399.375,92.24,2.514,22.298,13.776,61.27,52.39594095
3399.5,92.143,2.521,22.532,13.998,56.97,52.32272213
3399.625,94.679,2.52,23.275,14.431,54.605,54.24915651
3399.75,100.235,2.511,24.19,14.831,54.945,57.89011306
3399.875,105.616,2.493,25.376,15.019,57.753,60.80263749
3401.5,100.505,2.482,24.03,9.294,53.393,58.09967954
3401.625,104.394,2.494,25.762,9.156,54.248,60.23744948
3401.75,110.745,2.486,27.425,9.069,55.725,63.18322989
3401.875,115.517,2.465,29.2,9.107,56.128,65.03773488
3410.625,98.969,2.484,25.33,5.183,62.041,57.43938236
3410.75,100.414,2.487,25.449,6.037,60.9,58.31312357
3410.875,103.256,2.484,25.749,6.93,59.761,59.90581134
3411,107.323,2.465,26.603,7.312,59.334,61.9337025
3415.625,94.406,2.499,21.81,4.799,63.077,54.52539845
3415.75,94.258,2.511,22.535,4.691,64.935,54.4210984
3415.875,97.043,2.513,23.785,4.716,65.679,56.36191987
3416,101.731,2.495,26.504,4.876,65.161,59.21955508
3417.5,96.844,2.486,23.328,3.228,53.646,56.27758203
3417.625,94.591,2.513,22.628,3.013,53.251,54.71887162
3417.75,93.929,2.522,22.378,2.671,52.885,54.23834817
3417.875,94.098,2.524,22.196,2.43,52.348,54.36681497
3418,94.567,2.52,22.195,2.333,51.603,54.71264155
3418.125,95.747,2.51,22.648,2.165,50.593,55.55132495
3418.25,97.171,2.503,23.281,2.09,49.192,56.51585312
3418.375,98.071,2.498,24.094,1.971,48.592,57.10179638
3418.5,98.813,2.496,25.42,1.91,49.005,57.57161357
3418.625,99.638,2.498,26.632,1.903,49.915,58.0793721
3418.75,100.395,2.499,27.247,1.94,51.74,58.53287223
3418.875,100.985,2.498,27.623,2.035,54.02,58.87895954
3419,101.641,2.492,27.535,2.098,56.055,59.25520875
3419.125,102.472,2.486,26.744,2.243,58.501,59.71892752
3419.25,102.718,2.486,25.892,2.424,62.43,59.85622239
3419.375,102.311,2.488,25.057,2.541,65.601,59.63796229
3419.5,101.568,2.496,24.418,2.85,66.565,59.22852056
3419.625,100.585,2.501,24.733,3.036,66.556,58.66917211
3419.75,100.642,2.497,25.563,3.42,65.633,58.70594614
3419.875,101.698,2.486,26.671,3.751,65.023,59.31231654
3420.75,105.237,2.465,26.684,4.663,60.128,61.20578392
3420.875,104.17,2.473,26.205,5.016,59.333,60.66934872
3421,103.115,2.484,25.271,5.502,60.064,60.11963891
3421.125,101.512,2.494,24.333,5.771,61.804,59.24365794
3421.25,99.978,2.501,23.893,6.255,65.788,58.35882559
3421.375,99.207,2.506,23.673,6.418,69.857,57.89762757
3421.5,98.933,2.501,23.78,6.468,71.633,57.73300894
3421.625,100.213,2.481,24.317,6.112,72.106,58.50885714
3422.875,109.244,2.488,27.679,2.407,51.168,63.13162259
3423,104.943,2.515,26.285,2.507,52.933,61.1227233
3423.125,100.783,2.523,25.583,2.591,55.185,58.88499136
3423.25,99.187,2.519,25.694,2.777,59.807,57.93981462
3423.375,99.486,2.512,26.154,2.927,65.764,58.1252505
3423.5,100.468,2.497,27.055,2.975,70.148,58.71271926
3425,107.03,2.479,24.823,3.685,51.173,62.19086736
3425.125,100.482,2.516,23.913,4.309,50.875,58.76780036
3425.25,98.118,2.522,23.624,4.663,52.097,57.33214902
3425.375,99.323,2.513,23.582,5.134,53.517,58.08438577
3425.5,101.894,2.485,24.06,4.918,53.879,59.58320294
3426.5,109.171,2.473,29.274,1.258,54.035,63.20109178
3426.625,110.601,2.48,29.346,1.197,54.667,63.81498674
3426.75,111.956,2.481,29.426,1.136,54.586,64.37189167
3426.875,112.239,2.479,29.438,1.144,54.398,64.48800026
3427,111.945,2.476,29.154,1.171,54.627,64.37442201
3427.125,110.832,2.475,28.57,1.269,55.092,63.92491979
3427.25,109.57,2.478,28.082,1.416,55.681,63.39515931
3427.375,108.654,2.483,27.594,1.506,56.083,62.99794579
3427.5,107.461,2.492,26.872,1.73,56.625,62.46152152
3427.625,105.187,2.5,26.198,1.87,57.641,61.37572906
3427.75,102.964,2.503,25.886,2.219,59.79,60.23170621
3427.875,101.948,2.503,25.759,2.657,61.29,59.68134539
3428,101.505,2.5,25.825,2.899,61.145,59.43730675
3428.125,101.841,2.497,25.808,3.37,60.303,59.62905523
3428.25,102.547,2.496,25.503,3.707,59.413,60.02098353
3428.375,102.79,2.497,24.915,3.79,60.266,60.15606882
3428.5,102.662,2.5,23.727,3.787,61.837,60.09051
3428.625,101.753,2.506,22.678,3.649,63.409,59.59434466
3428.75,100.318,2.51,22.279,3.57,64.244,58.7764708
3428.875,99.148,2.514,22.103,3.435,62.959,58.07924699
3429,97.885,2.52,22.046,3.378,61.087,57.29313604
3429.125,95.974,2.526,22.008,3.269,58.988,56.03181716
3429.25,94.311,2.529,21.971,3.153,56.536,54.86070677
3429.375,93.551,2.532,21.948,3.083,55.394,54.30300635
3429.5,93.135,2.534,21.917,2.887,55.501,53.99262254
3429.625,93.149,2.535,21.828,2.623,56.013,54.00700861
3429.75,93.602,2.536,21.728,2.482,56.968,54.35235917
3429.875,94.005,2.537,21.683,2.217,57.866,54.65516057
3430,94.343,2.538,21.978,1.991,58.527,54.90627201
3430.125,94.642,2.538,22.712,1.897,59.312,55.12625478
