Depth,AC,nAC,Pv,DEN,CN,LLD,GR
2706.375,98.764,87.35481757,62.32781625,2.426,39.027,1.734,66.202
2706.5,98.203,87.35263918,62.330695,2.423,38.676,1.717,66.244
2706.625,97.975,87.35046085,62.33357375,2.414,39.05,1.698,66.168
2706.75,98.644,87.34828258,62.3364525,2.405,40.038,1.68,65.816
2706.875,100.027,87.34610436,62.33933125,2.402,40.813,1.668,65.357
2707,101.245,87.34392619,62.34221,2.403,41.37,1.657,64.507
2707.125,102.459,87.34174808,62.34508875,2.413,41.38,1.646,63.645
2707.25,103.519,87.33957002,62.3479675,2.426,41.46,1.634,63.065
2707.375,103.848,87.33739202,62.35084625,2.433,41.845,1.626,63.249
2707.5,102.849,87.33521407,62.353725,2.437,42.191,1.619,64.204
2707.625,101.543,87.33303617,62.35660375,2.441,42.182,1.611,65.175
2707.75,99.634,87.33085833,62.3594825,2.444,41.68,1.604,65.922
2707.875,98.07,87.32868055,62.36236125,2.447,41.072,1.6,66.131
2708,98.081,87.32650282,62.36524,2.449,40.587,1.596,65.829
2708.125,98.299,87.32432514,62.36811875,2.448,40.544,1.592,65.294
2708.25,98.886,87.32214751,62.3709975,2.445,40.738,1.588,64.282
2708.375,99.258,87.31996995,62.37387625,2.442,41.281,1.585,63.287
2708.5,98.949,87.31779243,62.376755,2.439,41.884,1.586,62.541
2708.625,98.54,87.31561497,62.37963375,2.438,42.568,1.59,62.078
2708.75,97.896,87.31343757,62.3825125,2.44,43.101,1.598,62.381
2708.875,97.145,87.31126021,62.38539125,2.441,42.82,1.608,63.111
2709,96.021,87.30908292,62.38827,2.441,42.335,1.618,63.851
2709.125,94.447,87.30690567,62.39114875,2.438,41.222,1.628,64.333
2709.25,91.827,87.30472848,62.3940275,2.433,39.923,1.636,64.067
2709.375,89.312,87.30255135,62.39690625,2.429,39.311,1.64,63.345
2709.5,89.855,87.30037427,62.399785,2.426,38.926,1.647,62.901
2709.625,91.313,87.29819724,62.40266375,2.424,39.316,1.657,62.853
2709.75,94.89,87.29602027,62.4055425,2.423,40.127,1.674,63.717
2709.875,98.787,87.29384335,62.40842125,2.422,40.841,1.691,64.71
2710,99.496,87.29166649,62.4113,2.42,41.398,1.712,65.166
2710.125,99.602,87.28948968,62.41417875,2.413,41.318,1.736,65.363
2710.25,98.347,87.28731293,62.4170575,2.404,40.853,1.762,65.009
2710.375,96.689,87.28513623,62.41993625,2.399,40.282,1.784,64.605
2710.5,96.006,87.28295958,62.422815,2.395,39.727,1.816,64.122
2710.625,95.424,87.28078299,62.42569375,2.39,39.325,1.855,63.573
2710.75,95.085,87.27860645,62.4285725,2.385,39.041,1.904,63.012
2710.875,94.966,87.27642997,62.43145125,2.379,38.373,1.943,62.827
2711,94.987,87.27425354,62.43433,2.374,37.582,1.982,63.666
2711.125,94.941,87.27207717,62.43720875,2.367,36.526,2.019,64.94
2711.25,94.635,87.26990085,62.4400875,2.363,35.549,2.049,66.928
2711.375,93.944,87.26772458,62.44296625,2.363,35.434,2.064,68.459
2711.5,93.322,87.26554837,62.445845,2.364,35.557,2.071,69
2711.625,92.777,87.26337221,62.44872375,2.366,36.363,2.077,68.999
2711.75,92.526,87.26119611,62.4516025,2.37,37.32,2.078,67.761
2711.875,92.795,87.25902006,62.45448125,2.375,37.829,2.077,66.259
2712,93.474,87.25684406,62.45736,2.384,38.25,2.075,65.115
2712.125,94.301,87.25466812,62.46023875,2.405,38.434,2.073,64.271
2712.25,95.432,87.25249224,62.4631175,2.429,38.495,2.071,64.21
2712.375,96.358,87.25031641,62.46599625,2.441,37.787,2.069,64.531
2712.5,96.173,87.24814063,62.468875,2.449,36.85,2.068,64.915
2712.625,95.811,87.2459649,62.47175375,2.453,35.481,2.066,65.262
2712.75,95.16,87.24378924,62.4746325,2.453,34.443,2.063,65.437
2712.875,94.816,87.24161362,62.47751125,2.452,34.443,2.06,65.353
2713,95.185,87.23943806,62.48039,2.451,34.659,2.058,64.879
2713.125,95.637,87.23726255,62.48326875,2.448,35.419,2.057,64.382
2713.25,96.239,87.2350871,62.4861475,2.443,36.23,2.055,64.024
2713.375,96.747,87.2329117,62.48902625,2.44,37.218,2.053,64.095
2713.5,96.889,87.23073636,62.491905,2.437,38.262,2.048,64.404
2713.625,96.84,87.22856107,62.49478375,2.434,39.331,2.04,64.599
2713.75,96.199,87.22638584,62.4976625,2.431,40.129,2.026,64.451
2713.875,94.983,87.22421065,62.50054125,2.429,40.82,2.011,64.129
2714,94.205,87.22203553,62.50342,2.427,41.56,1.99,63.962
2714.125,93.686,87.21986046,62.50629875,2.425,42.232,1.968,63.883
2714.25,93.928,87.21768544,62.5091775,2.427,42.552,1.944,63.969
2714.375,94.887,87.21551047,62.51205625,2.431,42.078,1.927,64.002
2714.5,95.413,87.21333556,62.514935,2.437,41.514,1.908,63.647
2714.625,95.796,87.21116071,62.51781375,2.448,41.014,1.886,63.08
2714.75,95.923,87.20898591,62.5206925,2.459,41,1.858,62.098
2714.875,96.162,87.20681116,62.52357125,2.464,41.306,1.834,61.163
2715,97.091,87.20463647,62.52645,2.467,41.602,1.807,60.581
2715.125,98.295,87.20246183,62.52932875,2.464,41.846,1.78,60.368
2715.25,100.044,87.20028724,62.5322075,2.454,42.039,1.755,61.074
2715.375,101.498,87.19811271,62.53508625,2.443,41.58,1.742,62.089
2715.5,101.642,87.19593824,62.537965,2.429,41.29,1.74,62.878
2715.625,101.507,87.19376382,62.54084375,2.408,41.346,1.743,63.484
2715.75,100.555,87.19158945,62.5437225,2.391,41.096,1.754,63.648
2715.875,98.814,87.18941514,62.54660125,2.384,39.716,1.766,63.691
2716,97.163,87.18724088,62.54948,2.382,38.268,1.784,63.985
2716.125,95.451,87.18506667,62.55235875,2.387,37.079,1.804,64.333
2716.25,93.681,87.18289252,62.5552375,2.395,36.805,1.829,64.734
2716.375,92.436,87.18071843,62.55811625,2.4,37.594,1.85,65.056
2716.5,92.143,87.17854438,62.560995,2.401,38.279,1.873,65.538
2716.625,91.882,87.1763704,62.56387375,2.396,38.052,1.897,65.946
2716.75,91.719,87.17419646,62.5667525,2.387,36.793,1.918,65.975
2716.875,91.79,87.17202258,62.56963125,2.381,36.309,1.928,65.467
2717,92.036,87.16984876,62.57251,2.378,35.89,1.929,64.416
2717.125,92.561,87.16767499,62.57538875,2.378,36.485,1.929,63.367
2717.25,93.861,87.16550127,62.5782675,2.378,38.515,1.925,62.559
2717.375,96.14,87.16332761,62.58114625,2.377,40.836,1.915,62.274
2717.5,97.801,87.161154,62.584025,2.374,42.715,1.906,62.427
2717.625,98.951,87.15898045,62.58690375,2.368,42.78,1.897,62.778
2717.75,98.957,87.15680695,62.5897825,2.364,41.641,1.886,63.515
2717.875,98.066,87.1546335,62.59266125,2.365,40.7,1.876,64.149
2718,96.729,87.15246011,62.59554,2.368,40.077,1.869,64.158
2718.125,95.536,87.15028677,62.59841875,2.371,40.659,1.861,63.887
2718.25,94.62,87.14811349,62.6012975,2.371,41.991,1.846,63.103
2718.375,93.844,87.14594026,62.60417625,2.369,42.584,1.824,62.47
2718.5,94.275,87.14376708,62.607055,2.367,42.829,1.807,62.118
2718.625,94.97,87.14159396,62.60993375,2.368,41.932,1.788,61.862
2718.75,96.43,87.1394209,62.6128125,2.375,40.565,1.764,61.903
2718.875,98.98,87.13724788,62.61569125,2.382,39.738,1.742,62.266
2719,101.416,87.13507493,62.61857,2.39,39.103,1.733,63.558
2719.125,103.381,87.13290202,62.62144875,2.399,38.989,1.726,65.21
2719.25,104.188,87.13072917,62.6243275,2.405,38.937,1.722,67.338
2719.375,103.732,87.12855638,62.62720625,2.407,38.569,1.721,68.81
2719.5,101.343,87.12638364,62.630085,2.409,38.149,1.724,69.524
2719.625,99.097,87.12421095,62.63296375,2.413,37.823,1.729,69.979
2719.75,97.151,87.12203832,62.6358425,2.418,38.059,1.737,69.794
2719.875,95.316,87.11986574,62.63872125,2.42,39.113,1.749,69.308
2720,95.012,87.11769321,62.6416,2.421,40.158,1.76,68.261
2720.125,95.022,87.11552074,62.64447875,2.42,40.721,1.773,66.919
2720.25,95.816,87.11334833,62.6473575,2.416,40.481,1.79,65.151
2720.375,97.538,87.11117596,62.65023625,2.415,39.928,1.804,63.914
2720.5,99.271,87.10900366,62.653115,2.414,39.517,1.808,63.725
2720.625,100.493,87.1068314,62.65599375,2.416,39.567,1.811,63.888
2720.75,100.448,87.1046592,62.6588725,2.418,39.664,1.81,64.701
2720.875,99.14,87.10248706,62.66175125,2.419,39.104,1.805,65.352
2721,97.599,87.10031497,62.66463,2.42,38.417,1.806,65.765
2721.125,96.474,87.09814293,62.66750875,2.423,37.541,1.812,66.27
2721.25,96.305,87.09597095,62.6703875,2.427,36.987,1.835,67.005
2721.375,96.913,87.09379902,62.67326625,2.431,37.05,1.878,67.75
2721.5,97.579,87.09162714,62.676145,2.433,37.135,1.927,67.844
2721.625,97.949,87.08945532,62.67902375,2.433,36.803,1.986,67.393
2721.75,97.386,87.08728356,62.6819025,2.425,35.391,2.067,65.707
2721.875,95.249,87.08511184,62.68478125,2.416,32.96,2.153,63.814
2722,91.45,87.08294019,62.68766,2.403,30.605,2.209,62.263
2722.125,88.15,87.08076858,62.69053875,2.383,29.114,2.272,61.152
2722.25,86.231,87.07859703,62.6934175,2.368,28.933,2.355,61.282
2722.375,86.082,87.07642554,62.69629625,2.365,30.62,2.452,62.184
2722.5,88.622,87.0742541,62.699175,2.365,32.4,2.523,63.373
2722.625,90.77,87.07208271,62.70205375,2.372,33.759,2.597,64.38
2722.75,91.67,87.06991138,62.7049325,2.379,33.946,2.671,64.68
2722.875,90.79,87.0677401,62.70781125,2.383,33.084,2.718,64.217
2723,88.418,87.06556887,62.71069,2.386,32.2,2.712,63.28
2723.125,86.435,87.0633977,62.71356875,2.392,31.484,2.702,62.487
2723.25,85.391,87.06122659,62.7164475,2.399,31.102,2.683,62.302
2723.375,85.206,87.05905552,62.71932625,2.403,30.782,2.675,62.829
2723.5,86.027,87.05688452,62.722205,2.408,30.355,2.693,63.762
2723.625,86.619,87.05471356,62.72508375,2.416,29.343,2.716,64.59
2723.75,86.414,87.05254266,62.7279625,2.424,28.068,2.746,65.004
2723.875,84.845,87.05037182,62.73084125,2.429,26.753,2.763,65.017
2724.5,82.768,87.0395184,62.745235,2.449,28.391,2.568,66.83
2724.625,86.105,87.03734788,62.74811375,2.451,31.149,2.557,66.395
2724.75,89.671,87.03517741,62.7509925,2.452,33.716,2.567,65.474
2724.875,93.819,87.033007,62.75387125,2.452,34.123,2.59,64.682
2725,94.827,87.03083664,62.75675,2.452,33.968,2.594,63.718
2725.125,94.801,87.02866634,62.75962875,2.449,32.162,2.585,62.564
2725.25,92.339,87.02649609,62.7625075,2.445,29.74,2.537,61.147
2725.375,87.709,87.02432589,62.76538625,2.44,28.668,2.456,60.117
2725.5,85.774,87.02215575,62.768265,2.435,27.991,2.388,60.041
2725.625,85.324,87.01998566,62.77114375,2.429,29.395,2.316,60.504
2725.75,88.412,87.01781563,62.7740225,2.429,32.91,2.23,62.097
2725.875,94.763,87.01564565,62.77690125,2.433,36.586,2.141,63.684
2726,99.401,87.01347572,62.77978,2.439,39.748,2.075,64.905
2726.125,102.678,87.01130585,62.78265875,2.447,41.065,1.997,65.96
2726.25,103.2,87.00913603,62.7855375,2.453,41.554,1.883,66.527
2726.375,102.345,87.00696627,62.78841625,2.456,42.497,1.763,66.735
2726.5,101.236,87.00479656,62.791295,2.458,43.561,1.702,67.011
2726.625,100.313,87.0026269,62.79417375,2.457,44.775,1.647,67.262
2726.75,99.701,87.0004573,62.7970525,2.452,45.59,1.604,67.343
2726.875,99.098,86.99828776,62.79993125,2.447,44.818,1.579,67.163
2727,98.919,86.99611826,62.80281,2.441,43.845,1.578,66.934
2727.125,98.817,86.99394883,62.80568875,2.436,42.788,1.579,66.821
2727.25,98.844,86.99177944,62.8085675,2.434,42.483,1.582,67.047
2727.375,98.857,86.98961011,62.81144625,2.435,42.589,1.584,67.514
2727.5,98.921,86.98744083,62.814325,2.437,42.516,1.583,68.279
2727.625,99.052,86.98527161,62.81720375,2.442,41.874,1.583,69.099
2727.75,99.357,86.98310244,62.8200825,2.449,41.086,1.581,69.922
2727.875,99.834,86.98093333,62.82296125,2.454,40.918,1.581,70.516
2728,99.965,86.97876427,62.82584,2.459,40.899,1.581,71.051
2728.125,100.051,86.97659526,62.82871875,2.463,41.194,1.581,71.451
2728.25,100.208,86.97442631,62.8315975,2.465,41.488,1.578,71.375
2728.375,100.876,86.97225741,62.83447625,2.466,42.16,1.574,70.821
2728.5,102.017,86.97008857,62.837355,2.467,42.964,1.57,69.814
2728.625,102.934,86.96791978,62.84023375,2.466,44.077,1.566,68.836
2728.75,103.212,86.96575105,62.8431125,2.462,45.066,1.56,68.159
2728.875,102.678,86.96358236,62.84599125,2.457,45.193,1.554,68.008
2729,101.904,86.96141374,62.84887,2.449,45.096,1.55,67.981
2729.125,101.46,86.95924516,62.85174875,2.444,44.163,1.546,67.857
2729.25,101.837,86.95707664,62.8546275,2.442,42.704,1.539,67.516
2729.375,103.006,86.95490818,62.85750625,2.443,41.429,1.533,67.171
2729.5,103.994,86.95273977,62.860385,2.447,40.348,1.53,67.137
2729.625,104.653,86.95057141,62.86326375,2.455,39.906,1.528,67.376
2729.75,104.501,86.94840311,62.8661425,2.462,39.718,1.526,68.266
2729.875,103.53,86.94623486,62.86902125,2.468,39.717,1.526,69.352
2730,101.947,86.94406666,62.8719,2.473,39.794,1.529,70.401
2730.125,100.532,86.94189852,62.87477875,2.473,40.161,1.533,71.24
2730.25,99.489,86.93973044,62.8776575,2.472,40.607,1.542,71.386
2730.375,98.728,86.93756241,62.88053625,2.472,40.464,1.556,70.861
2730.5,98.78,86.93539443,62.883415,2.477,40.234,1.571,69.327
2730.625,98.848,86.9332265,62.88629375,2.485,39.915,1.59,67.573
2730.75,98.854,86.93105863,62.8891725,2.491,39.783,1.621,65.767
2730.875,98.568,86.92889082,62.89205125,2.497,39.67,1.659,64.914
2731,97.706,86.92672305,62.89493,2.508,39.46,1.692,64.973
2731.125,96.844,86.92455535,62.89780875,2.52,38.857,1.73,65.205
2731.25,95.922,86.92238769,62.9006875,2.528,38.007,1.787,65.712
2731.375,94.782,86.92022009,62.90356625,2.533,37.104,1.856,66.078
2731.5,93.995,86.91805255,62.906445,2.527,36.203,1.912,66.271
2731.625,93.29,86.91588505,62.90932375,2.506,35.327,1.975,66.33
2731.75,92.575,86.91371762,62.9122025,2.485,34.56,2.057,66.023
2731.875,91.333,86.91155023,62.91508125,2.466,33.816,2.147,65.503
2732,89.956,86.9093829,62.91796,2.448,32.972,2.206,65.069
2732.125,88.783,86.90721563,62.92083875,2.441,31.751,2.271,64.891
2732.25,88.028,86.9050484,62.9237175,2.441,30.305,2.351,65.391
2732.375,87.516,86.90288124,62.92659625,2.441,29.245,2.434,66.232
2732.5,87.639,86.90071412,62.929475,2.438,28.326,2.487,67.156
2732.625,87.777,86.89854706,62.93235375,2.432,27.922,2.543,67.925
2732.75,87.898,86.89638006,62.9352325,2.429,27.94,2.605,68.154
2732.875,87.914,86.89421311,62.93811125,2.428,28.429,2.657,67.844
2733,87.657,86.89204621,62.94099,2.427,29.014,2.668,67.162
2733.125,87.354,86.88987937,62.94386875,2.425,29.668,2.667,66.582
2733.25,86.907,86.88771258,62.9467475,2.42,29.801,2.632,66.455
2733.375,86.257,86.88554584,62.94962625,2.415,29.39,2.567,66.891
2733.5,86.238,86.88337916,62.952505,2.408,29.085,2.502,67.878
2733.625,86.52,86.88121253,62.95538375,2.405,29.616,2.429,68.83
2733.75,87.634,86.87904596,62.9582625,2.407,31.25,2.332,69.412
2733.875,89.796,86.87687944,62.96114125,2.412,33.334,2.229,69.315
2734,91.655,86.87471298,62.96402,2.421,35.173,2.165,68.772
2734.125,93.089,86.87254656,62.96689875,2.428,35.611,2.098,68.296
2734.25,93.664,86.87038021,62.9697775,2.43,34.856,2.018,68.185
2734.375,93.836,86.8682139,62.97265625,2.431,34.172,1.937,68.637
2734.5,93.83,86.86604766,62.975535,2.434,33.665,1.898,70.101
2734.625,93.9,86.86388146,62.97841375,2.439,33.708,1.864,71.765
2734.75,94.184,86.86171532,62.9812925,2.443,33.877,1.84,73.396
2734.875,94.725,86.85954923,62.98417125,2.446,34.131,1.834,73.925
2735,95.162,86.8573832,62.98705,2.447,34.467,1.85,72.974
2735.125,95.525,86.85521722,62.98992875,2.448,35.059,1.875,71.772
2735.25,95.76,86.85305129,62.9928075,2.449,35.764,1.926,70.378
2735.375,95.984,86.85088542,62.99568625,2.452,35.714,1.997,69.648
2735.5,95.645,86.84871961,62.998565,2.459,35.43,2.055,68.9
2735.625,95.09,86.84655384,63.00144375,2.467,34.35,2.123,67.893
2735.75,93.862,86.84438814,63.0043225,2.469,32.771,2.214,66.448
2735.875,91.608,86.84222248,63.00720125,2.469,31.195,2.31,65.325
2736,89.621,86.84005688,63.01008,2.463,29.72,2.363,64.604
2736.125,88.098,86.83789133,63.01295875,2.456,28.864,2.412,63.974
2736.25,87.616,86.83572584,63.0158375,2.452,28.505,2.451,63.638
2736.375,87.989,86.8335604,63.01871625,2.451,28.65,2.468,63.643
2736.5,89.3,86.83139502,63.021595,2.451,28.917,2.449,64.492
2736.625,90.532,86.82922968,63.02447375,2.452,29.81,2.417,65.638
2736.75,91.662,86.82706441,63.0273525,2.453,31.316,2.353,67.15
2736.875,92.966,86.82489918,63.03023125,2.454,32.979,2.268,68.053
2737,93.829,86.82273402,63.03311,2.458,34.512,2.206,68.084
2737.125,94.521,86.8205689,63.03598875,2.462,35.529,2.142,67.868
2737.25,94.895,86.81840384,63.0388675,2.466,36.263,2.069,67.218
2737.375,95.159,86.81623883,63.04174625,2.468,36.622,2.003,66.747
2737.5,95.056,86.81407388,63.044625,2.469,36.847,1.971,66.688
2737.625,94.941,86.81190898,63.04750375,2.466,36.579,1.941,66.735
2737.75,94.845,86.80974414,63.0503825,2.461,36.067,1.913,66.997
2737.875,94.862,86.80757935,63.05326125,2.456,35.953,1.893,67.319
2738,94.901,86.80541461,63.05614,2.445,35.933,1.887,68.19
2738.125,94.903,86.80324993,63.05901875,2.434,36.38,1.882,69.314
2738.25,94.813,86.8010853,63.0618975,2.428,37.109,1.881,70.744
2738.375,94.648,86.79892072,63.06477625,2.424,37.343,1.882,71.592
2738.5,94.789,86.7967562,63.067655,2.423,37.413,1.887,71.528
2738.625,95.007,86.79459173,63.07053375,2.427,37.232,1.895,71.282
2738.75,95.382,86.79242732,63.0734125,2.43,37.377,1.911,70.799
2738.875,95.847,86.79026296,63.07629125,2.43,37.801,1.935,70.595
2739,96.118,86.78809866,63.07917,2.424,38.091,1.96,70.693
2739.125,96.301,86.7859344,63.08204875,2.409,37.71,1.99,70.797
2739.25,96.212,86.78377021,63.0849275,2.395,36.722,2.033,70.85
2739.375,95.672,86.78160606,63.08780625,2.381,35.45,2.082,70.77
2739.5,94.4,86.77944197,63.090685,2.363,34.329,2.117,70.392
2739.625,93.17,86.77727794,63.09356375,2.351,33.896,2.156,69.822
2739.75,92.015,86.77511396,63.0964425,2.346,33.968,2.206,68.875
2739.875,90.875,86.77295003,63.09932125,2.342,33.835,2.257,67.999
2740,90.807,86.77078616,63.1022,2.333,33.497,2.285,67.407
2740.125,90.886,86.76862234,63.10507875,2.323,32.562,2.313,67.135
2740.25,91.178,86.76645857,63.1079575,2.318,31.595,2.34,67.738
2740.375,91.349,86.76429486,63.11083625,2.317,31.542,2.36,68.834
2740.5,90.966,86.7621312,63.113715,2.328,31.73,2.368,70.159
2740.625,90.591,86.7599676,63.11659375,2.353,32.5,2.375,71.344
2740.75,90.278,86.75780405,63.1194725,2.376,33.197,2.379,71.961
2740.875,90.103,86.75564055,63.12235125,2.399,33.047,2.377,71.948
2741,90.054,86.75347711,63.12523,2.426,32.723,2.367,71.659
2741.125,89.942,86.75131372,63.12810875,2.44,32.02,2.353,71.328
2741.25,89.678,86.74915039,63.1309875,2.442,31.354,2.329,70.927
2741.375,89.335,86.74698711,63.13386625,2.44,31.206,2.301,70.567
2741.5,89.804,86.74482388,63.136745,2.434,31.225,2.289,70.227
2741.625,90.502,86.74266071,63.13962375,2.428,31.745,2.278,69.932
2741.75,91.788,86.74049759,63.1425025,2.423,32.445,2.272,69.812
2741.875,93.698,86.73833453,63.14538125,2.419,33.021,2.268,69.929
2742,94.576,86.73617152,63.14826,2.413,33.51,2.264,70.76
2742.125,95.022,86.73400856,63.15113875,2.41,33.607,2.26,71.861
2742.25,94.543,86.73184566,63.1540175,2.41,33.33,2.256,73.226
2742.375,93.458,86.72968281,63.15689625,2.412,32.638,2.257,73.767
2742.5,92.789,86.72752002,63.159775,2.417,31.874,2.268,72.453
2742.625,92.33,86.72535728,63.16265375,2.42,30.885,2.282,70.696
2742.75,92.174,86.72319459,63.1655325,2.421,29.816,2.302,68.56
2742.875,91.792,86.72103196,63.16841125,2.421,29.266,2.321,67.684
2743,91.002,86.71886938,63.17129,2.419,28.892,2.325,68.33
2743.125,90.334,86.71670685,63.17416875,2.42,29.204,2.328,69.212
2743.25,90.069,86.71454438,63.1770475,2.423,29.872,2.324,70.335
2743.375,90.466,86.71238197,63.17992625,2.429,30.619,2.318,71.006
2743.5,91.691,86.7102196,63.182805,2.439,31.321,2.312,71.554
2743.625,92.754,86.70805729,63.18568375,2.447,31.831,2.306,72.081
2743.75,93.354,86.70589504,63.1885625,2.449,32.24,2.297,72.447
2743.875,93.339,86.70373284,63.19144125,2.45,32.764,2.286,72.519
2744,92.222,86.70157069,63.19432,2.448,33.33,2.276,72.313
2744.125,91.117,86.6994086,63.19719875,2.445,33.947,2.266,72.042
2744.25,90.046,86.69724656,63.2000775,2.443,34.527,2.255,71.686
2744.375,89.001,86.69508457,63.20295625,2.443,34.742,2.248,71.434
2744.5,88.657,86.69292264,63.205835,2.444,34.778,2.25,71.307
2744.625,88.404,86.69076076,63.20871375,2.448,34.286,2.254,71.224
2744.75,88.27,86.68859894,63.2115925,2.453,33.764,2.264,71.24
2744.875,88.031,86.68643717,63.21447125,2.459,33.557,2.278,71.268
2745,87.745,86.68427545,63.21735,2.467,33.39,2.292,71.322
2745.125,87.513,86.68211379,63.22022875,2.471,33.129,2.31,71.42
2745.25,87.442,86.67995218,63.2231075,2.47,32.432,2.341,71.613
2745.375,87.615,86.67779063,63.22598625,2.469,31.327,2.381,71.805
2745.5,87.857,86.67562913,63.228865,2.465,30.331,2.41,71.947
2745.625,87.942,86.67346768,63.23174375,2.463,30.153,2.439,72.04
2745.75,87.528,86.67130629,63.2346225,2.462,30.867,2.466,72.025
2745.875,86.343,86.66914495,63.23750125,2.46,32.041,2.484,72.022
2746,85.173,86.66698366,63.24038,2.455,33.17,2.484,72.339
2746.125,84.417,86.66482243,63.24325875,2.447,33.93,2.482,72.793
2746.25,84.738,86.66266126,63.2461375,2.442,34.29,2.474,73.439
