Depth,AC,DEN,Ip,Pp
2701.375,88.606,2.468,8489.790759,28.00600759
2701.5,87.282,2.47,8625.558534,27.16693265
2701.625,86.311,2.47,8722.596193,26.53168617
2701.75,85.842,2.469,8766.701615,26.21975532
2701.875,85.495,2.469,8802.283174,25.98687387
2702,85.078,2.47,8849.009145,25.70329159
2702.125,84.316,2.475,8947.056312,25.17372564
2702.25,83.307,2.484,9088.350319,24.45285185
2702.375,81.829,2.491,9278.578499,23.35523056
2703.125,80.112,2.483,9447.004194,22.02873664
2703.25,82.02,2.482,9223.525969,23.51865554
2703.375,83.02,2.483,9116.097326,24.26680788
2703.5,82.067,2.487,9236.813823,23.55947564
2704.625,82.331,2.419,8955.450559,23.78195526
2704.75,83.564,2.406,8775.893926,24.69213043
2704.875,84.377,2.406,8691.335316,25.275096
2705,84.837,2.411,8662.173344,25.5999503
2705.125,84.6,2.42,8718.865248,25.43714642
2705.25,84.057,2.425,8793.318819,25.05630461
2705.375,83.368,2.425,8865.991747,24.56333623
2705.5,82.5,2.421,8944.494545,23.92683218
2705.625,82.044,2.414,8968.202428,23.58690943
2705.75,82.116,2.408,8938.068099,23.64395254
2705.875,82.44,2.408,8902.94032,23.88994923
2706,83.042,2.41,8845.74071,24.33846686
2706.125,83.491,2.417,8823.724713,24.66844538
2706.25,83.615,2.424,8836.156192,24.7607192
2706.375,83.612,2.426,8843.764053,24.76120278
2706.5,83.507,2.423,8843.934041,24.68797084
2706.625,83.429,2.414,8819.321819,24.63409525
2706.75,83.375,2.405,8792.131934,24.59753317
2706.875,83.185,2.402,8801.221374,24.46171447
2707,82.42,2.403,8886.610046,23.8987603
2707.125,81.234,2.413,9053.873994,22.99811952
2707.25,80.335,2.426,9204.516089,22.29376818
2707.375,79.573,2.433,9319.472685,21.68146849
2707.625,80.17,2.441,9280.488961,22.16973236
2707.75,81.574,2.444,9131.968519,23.27360658
2707.875,83.396,2.447,8943.421747,24.63661478
2708,86.295,2.449,8650.039979,26.65685989
2708.125,88.782,2.448,8404.298169,28.26012641
2708.25,89.829,2.445,8296.162709,28.90365243
2708.375,90.357,2.442,8237.564328,29.22249016
2708.5,90.552,2.439,8209.727008,29.34077578
2708.625,90.492,2.438,8211.802148,29.30796251
2708.75,90.329,2.44,8233.369128,29.21390453
2708.875,90.07,2.441,8260.428556,29.06196377
2709,89.649,2.441,8299.220292,28.81091623
2709.125,89.204,2.438,8330.370835,28.54214091
2709.25,88.795,2.433,8351.578355,28.29231886
2709.375,88.307,2.429,8383.924264,27.98988939
2709.5,87.511,2.426,8449.735462,27.48573785
2709.625,86.767,2.424,8515.163599,27.00415433
2709.75,86.394,2.423,8548.399194,26.7601128
2709.875,86.067,2.422,8577.336261,26.5442917
2710,85.475,2.42,8629.610997,26.14607905
2710.125,84.75,2.413,8678.258407,25.64824101
2710.25,84.43,2.404,8678.659244,25.42656398
2710.375,84.459,2.399,8657.635066,25.44963784
2710.5,85.181,2.395,8569.939306,25.95504412
2710.625,86.163,2.39,8454.580272,26.62464665
2710.75,86.646,2.385,8389.862198,26.94843353
2710.875,86.842,2.379,8349.867576,27.08014116
2711.375,87.128,2.363,8266.486089,27.27781956
2711.5,86.767,2.364,8304.392223,27.04420121
2711.625,85.46,2.366,8438.530307,26.17044158
2711.75,84.139,2.37,8585.507315,25.25255933
2712,81.571,2.384,8908.107048,23.36096708
2712.125,81.399,2.405,9005.565179,23.2311919
2712.25,81.898,2.429,9040.015629,23.61607121
2712.375,82.553,2.441,9012.595545,24.11170544
2712.5,83.179,2.449,8974.082401,24.57646799
2712.625,83.224,2.453,8983.87965,24.61200245
2712.75,83.017,2.453,9006.280641,24.46301073
2712.875,82.87,2.452,9018.578496,24.35739559
2713,83.188,2.451,8980.439486,24.593647
2713.125,83.974,2.448,8885.493129,25.16422861
2713.25,84.872,2.443,8773.522481,25.79969528
2713.375,84.924,2.44,8757.383072,25.838488
2713.5,84.817,2.437,8757.649999,25.76673869
2713.625,84.763,2.434,8752.441513,25.73175665
2713.75,84.772,2.431,8740.725711,25.74069457
2713.875,84.896,2.429,8720.778364,25.82968201
2714,85.091,2.427,8693.629173,25.96746494
2714.125,85.341,2.425,8661.018737,26.14223358
2714.25,85.772,2.427,8624.604766,26.43866983
2714.375,86.82,2.431,8534.540428,27.14049222
2714.5,87.758,2.437,8464.158253,27.75128881
2714.625,87.864,2.448,8492.105982,27.82166957
2714.75,87.488,2.459,8566.92575,27.58326523
2714.875,86.213,2.464,8711.29876,26.74880841
2715,84.79,2.467,8868.281637,25.77985136
2715.125,84.398,2.464,8898.637408,25.50764123
2715.25,84.889,2.454,8811.261765,25.8540915
2715.375,87.406,2.443,8519.168021,27.54372508
2715.5,90.935,2.429,8141.630835,29.71683542
2715.625,93.178,2.408,7876.949495,30.9930066
2715.75,94.78,2.391,7689.141169,31.85936497
2715.875,95.405,2.384,7616.405849,32.18921775
2716,94.578,2.382,7676.559031,31.75790368
2716.125,93.587,2.387,7774.131022,31.22784923
2716.25,92.625,2.395,7881.198381,30.69970978
2716.375,91.632,2.4,7983.237297,30.13980213
2716.5,91.155,2.401,8028.356097,29.86678391
2716.625,90.996,2.396,8025.636292,29.77677067
2716.75,90.87,2.387,8006.576428,29.70570967
2716.875,90.875,2.381,7986.011554,29.71133706
2717,91.431,2.378,7927.446927,30.03755046
2717.125,92.36,2.378,7847.708965,30.56996709
2717.25,93.69,2.378,7736.304835,31.30826235
2717.375,96.027,2.377,7544.85301,32.54214797
2717.5,98.112,2.374,7375.195695,33.58175615
2717.625,99.092,2.368,7283.800912,34.053073
2717.75,99.704,2.364,7226.863516,34.34260718
2717.875,99.96,2.365,7211.404562,34.46401205
2718,99.915,2.368,7223.804234,34.44594405
2718.125,99.96,2.371,7229.69988,34.46948594
2718.25,100.182,2.371,7213.679104,34.57452053
2718.375,100.723,2.369,7168.88099,34.82419528
2718.5,101.102,2.367,7135.977528,34.99796396
2718.625,101.057,2.368,7142.17125,34.98048254
2718.75,100.696,2.375,7188.964805,34.82017022
2718.875,99.654,2.382,7285.543982,34.3439638
2719.25,98.227,2.405,7462.75464,33.67557024
2719.375,98.505,2.407,7447.881833,33.81203707
2719.5,98.785,2.409,7432.942248,33.94851799
2719.625,98.778,2.413,7445.81182,33.94791879
2719.75,98.566,2.418,7477.288314,33.84945232
2719.875,98.269,2.42,7506.090425,33.70948998
2720,98.48,2.421,7493.103168,33.81370821
2720.125,99.001,2.42,7450.591408,34.06472019
2720.25,99.659,2.416,7389.165053,34.37639381
2720.375,100.476,2.415,7326.048011,34.75570033
2720.5,100.709,2.414,7306.07195,34.86443707
2720.625,100.433,2.416,7332.21949,34.7415518
2720.75,99.958,2.418,7373.160728,34.52605262
2720.875,99.251,2.419,7428.753363,34.19911287
2721,98.721,2.42,7471.723342,33.95082763
2721.125,98.452,2.423,7501.426076,33.8248615
2721.25,98.198,2.427,7533.245076,33.70526029
2721.375,97.697,2.431,7584.355712,33.46436032
2721.5,97.074,2.433,7639.310217,33.15973685
2721.625,96.755,2.433,7664.496925,33.00316855
2721.75,96.639,2.425,7648.464905,32.94764207
2721.875,96.873,2.416,7601.672293,33.06769801
2722,97.243,2.403,7532.001275,33.2545096
2722.125,97.467,2.383,7452.14688,33.36783629
2722.625,96.901,2.372,7461.074705,33.09804956
2722.75,96.218,2.379,7536.21152,32.75654002
2722.875,95.022,2.383,7643.897203,32.14152727
2723,94.141,2.386,7725.144199,31.67662165
2723.125,93.988,2.392,7757.177512,31.59700725
2723.25,94.162,2.399,7765.502007,31.6933255
2723.375,94.761,2.403,7729.281033,32.01499612
2723.5,95.159,2.408,7712.968821,32.2268707
2723.625,95.087,2.416,7744.452975,32.1919148
2723.75,94.868,2.424,7788.0339,32.07959707
2723.875,94.616,2.429,7824.883741,31.94911871
2724,94.61,2.435,7844.709862,31.94865399
2724.125,94.778,2.442,7853.31617,32.04028339
2724.25,94.99,2.446,7848.624066,32.15464024
2724.375,95.037,2.448,7851.156918,32.18202556
2724.5,94.711,2.449,7881.399204,32.01302607
2724.625,94.312,2.451,7921.206209,31.8035494
2724.75,93.835,2.452,7964.721053,31.54962331
2724.875,93.013,2.452,8035.109071,31.10233392
2725,92.171,2.452,8108.511354,30.63366209
2725.125,91.677,2.449,8142.229785,30.35476094
2725.25,91.29,2.445,8163.39139,30.13418727
2725.375,91.051,2.44,8168.081625,29.99781263
2725.5,91.062,2.435,8150.359096,30.00693528
2725.625,90.913,2.429,8143.601025,29.92249389
2725.75,90.378,2.429,8191.807741,29.60933268
2725.875,88.615,2.433,8368.542572,28.53728399
2726,86.25,2.439,8619.213913,27.01143596
2726.125,84.738,2.447,8801.784323,25.98069168
2726.25,83.531,2.453,8950.861357,25.12469566
2726.375,82.526,2.456,9070.944914,24.38835782
2726.5,82.174,2.458,9117.219558,24.12682472
2727.625,84.399,2.442,8819.080795,25.7746224
2727.75,84.989,2.449,8782.962501,26.1901377
2727.875,85.976,2.454,8699.860426,26.86766464
2728,87.042,2.459,8610.822362,27.57779431
2728.125,87.761,2.463,8554.168708,28.04554394
2728.25,88.339,2.465,8505.099673,28.41524905
2728.375,88.61,2.466,8482.527931,28.58796086
2728.5,88.156,2.467,8529.67013,28.30507505
2728.625,87.597,2.466,8580.622624,27.951046
2728.75,87.117,2.462,8613.905438,27.64285105
2728.875,86.835,2.457,8624.3289,27.46088481
2729,87.062,2.449,8573.834738,27.61232113
2729.125,87.435,2.444,8519.828444,27.85734094
2729.25,87.846,2.442,8473.027799,28.12407804
2729.375,88.398,2.443,8423.566144,28.47658522
2729.5,88.701,2.447,8408.536544,28.6689867
2729.625,88.705,2.455,8435.646243,28.67417232
2729.75,88.581,2.462,8471.541301,28.59943038
2729.875,88.246,2.468,8524.424903,28.3915622
2730,87.741,2.473,8590.857182,28.07303514
2730.125,87.149,2.473,8649.214564,27.69322943
2730.25,86.272,2.472,8733.605341,27.1171887
2730.375,84.29,2.472,8938.967849,25.75623459
2730.5,81.753,2.477,9235.00789,23.89194388
2732,79.655,2.448,9367.276379,22.26663073
2732.125,81.09,2.441,9175.197928,23.41431829
2732.25,82.339,2.441,9036.019383,24.37315982
2732.375,83.561,2.441,8903.87621,25.27689398
2732.5,83.866,2.438,8860.591897,25.49935198
2732.625,83.573,2.432,8869.773731,25.29090944
2732.75,83.2,2.429,8898.548077,25.02213026
2732.875,82.995,2.428,8916.855232,24.87430703
2733,83.237,2.427,8887.268883,25.05451872
2733.125,83.519,2.425,8849.962284,25.2624595
2733.25,83.728,2.42,8809.669406,25.41614969
2733.375,83.636,2.415,8801.138266,25.35245193
2733.5,83.339,2.408,8806.901931,25.13962421
2733.625,83.196,2.405,8811.048608,25.03784507
2733.75,83.077,2.407,8831.007379,24.95325063
2733.875,82.802,2.412,8878.742059,24.75306511
2734,82.359,2.421,8959.807671,24.42538818
2734.125,82.071,2.428,9017.246043,24.21089437
2734.25,81.995,2.43,9033.0386,24.15592852
2734.375,82.622,2.431,8968.177967,24.63001813
2734.5,84.049,2.434,8826.793894,25.67296756
2734.625,85.282,2.439,8717.046974,26.53959504
2734.75,86.442,2.443,8614.173666,27.32705579
2734.875,87.608,2.446,8509.96256,28.0924962
2735,88.06,2.447,8469.743357,28.38409334
2735.125,88.021,2.448,8476.958908,28.36200334
2735.25,87.826,2.449,8499.250791,28.24037162
2735.375,87.513,2.452,8540.098043,28.04205649
2735.5,87.471,2.459,8568.590733,28.01763658
2735.625,87.559,2.467,8587.827636,28.07708899
2735.75,87.637,2.469,8587.140135,28.12997289
2735.875,87.515,2.469,8599.11101,28.05410407
2736,86.899,2.463,8639.022313,27.65591569
2736.125,86.154,2.456,8688.961627,27.16417671
2736.25,85.263,2.452,8765.462158,26.56131713
2736.375,83.703,2.451,8925.185477,25.46481663
2736.5,81.95,2.451,9116.104942,24.16957113
2736.625,80.89,2.452,9239.332427,23.3531516
2736.75,80.3,2.453,9311.013699,22.88816038
2736.875,80.817,2.454,9255.221055,23.30105489
2737,82.721,2.458,9056.93113,24.75953922
2737.125,84.545,2.462,8875.954817,26.08042909
2737.25,86.25,2.466,8714.629565,27.2526358
2737.375,87.761,2.468,8571.534053,28.24452565
2737.5,88.113,2.469,8540.751081,28.47158552
2737.625,87.725,2.466,8568.102593,28.22683544
2737.75,87.076,2.461,8614.460931,27.80945801
2737.875,85.969,2.456,8707.659738,27.0772829
2738,84.849,2.445,8783.085246,26.31199305
2738.125,83.98,2.434,8834.046201,25.70110943
2738.25,82.966,2.428,8919.972037,24.96746704
2738.375,81.418,2.424,9074.592842,23.80164665
2738.5,80.3,2.423,9197.140722,22.92522948
2738.625,80.164,2.427,9227.952697,22.81884754
2738.75,80.567,2.43,9193.143595,23.14324307
2738.875,81.774,2.43,9057.451024,24.08590051
2739,82.98,2.424,8903.774403,24.99377901
2739.125,83.529,2.409,8790.518263,25.3977284
2739.25,83.911,2.395,8699.646054,25.67574982
2739.375,84.482,2.381,8590.336403,26.08421655
2741.375,81.852,2.44,9086.057763,24.19864573
2741.5,84.871,2.434,8741.303861,26.40228712
2741.625,85.792,2.428,8626.14696,27.03805851
2741.75,86.011,2.423,8586.464522,27.18879267
2741.875,85.586,2.419,8614.85757,26.90329788
2742,85.063,2.413,8646.325665,26.5463996
2742.125,84.97,2.41,8645.027657,26.48455831
2742.25,85.141,2.41,8627.664697,26.60573855
2742.375,85.82,2.412,8566.506642,27.07314429
2742.5,86.761,2.417,8491.160775,27.70488375
2742.625,87.386,2.42,8440.894422,28.11604732
2742.75,87.789,2.421,8405.618016,28.37827646
2742.875,87.804,2.421,8404.182042,28.3905744
2743,87.431,2.419,8433.063787,28.1532558
2743.125,87.108,2.42,8467.833035,27.9460292
2743.25,86.782,2.423,8510.17953,27.73486705
2743.375,86.313,2.429,8577.609398,27.42634707
2743.5,85.823,2.439,8662.097573,27.09933926
2743.625,85.563,2.447,8716.917359,26.92516374
2743.75,85.543,2.449,8726.08162,26.91418699
2743.875,86.262,2.45,8656.882521,27.40300037
2744,87.429,2.448,8534.358165,28.17351154
2744.125,88.122,2.445,8456.866617,28.62016533
2744.25,88.505,2.443,8413.382295,28.86450445
2744.375,88.352,2.443,8427.951829,28.77098716
2744.5,87.644,2.444,8499.511661,28.3229672
2744.625,87.047,2.448,8571.810631,27.93846895
2744.75,86.514,2.453,8642.235939,27.58982
2744.875,85.937,2.459,8721.542525,27.20601043
2745,85.521,2.467,8792.47904,26.92599023
2745.125,85.344,2.471,8825,26.80734176
2745.25,85.251,2.47,8831.051835,26.74602106
2745.375,85.441,2.469,8807.84635,26.8792807
2745.5,86.083,2.465,8727.995075,27.3178572
2745.625,86.67,2.463,8661.84839,27.71204566
2745.75,87.13,2.462,8612.620223,28.01693529
2745.875,87.19,2.46,8599.701801,28.05875266
2746,86.743,2.455,8626.448244,27.76834479
2746.125,86.482,2.447,8624.287135,27.59814207
2746.25,86.515,2.442,8603.382072,27.62276476
2746.375,87.278,2.439,8517.692889,28.12679066
2746.5,88.338,2.441,8422.386742,28.80805518
2746.625,88.901,2.45,8399.905513,29.16296075
2746.75,89.25,2.459,8397.794958,29.38120997
2746.875,89.422,2.468,8412.319116,29.48937168
2747,89.383,2.479,8453.500106,29.4682102
2747.125,89.267,2.485,8484.97205,29.39977106
2747.25,89.128,2.485,8498.204829,29.3169194
2747.375,89.155,2.485,8495.631204,29.3362693
2747.5,89.699,2.485,8444.107515,29.6716813
2747.625,90.378,2.485,8380.667862,30.08265253
2747.75,91,2.486,8326.734066,30.45268586
2747.875,91.1,2.486,8317.593853,30.51387085
2748,90.111,2.484,8402.117389,29.93115981
2748.125,88.969,2.481,8499.688656,29.23757097
2748.25,87.791,2.48,8610.267567,28.49821636
2748.375,86.522,2.481,8740.075357,27.67316471
2748.5,85.885,2.486,8822.644234,27.24879269
2748.625,85.805,2.491,8848.631199,27.19728571
2748.75,86.015,2.493,8834.11498,27.3419695
2748.875,86.891,2.493,8745.052997,27.92775177
2749,87.98,2.491,8629.879518,28.63514549
2749.125,88.538,2.487,8561.720391,28.99055525
2749.25,88.844,2.484,8521.939579,29.18433248
2749.375,88.88,2.482,8511.629163,29.20940836
2749.5,88.672,2.483,8535.032479,29.08254132
2749.625,88.374,2.485,8570.710843,28.89827747
2749.75,87.84,2.489,8636.693989,28.56196932
2749.875,86.171,2.494,8821.659259,27.47110703
2750,83.525,2.506,9144.912302,25.62734237
2750.125,81.369,2.521,9443.409652,24.01371678
2750.875,80.044,2.499,9515.956224,22.98206049
2751,81.589,2.476,9249.835149,24.20219973
2751.125,81.947,2.459,9146.194492,24.47880656
2751.25,81.84,2.453,9135.806452,24.39991078
2751.375,81.353,2.452,9186.749106,24.02795572
2751.5,81.275,2.453,9199.315903,23.97009641
2751.625,81.733,2.455,9155.22494,24.32607944
2751.75,82.51,2.455,9069.009817,24.91696742
2751.875,83.78,2.455,8931.534973,25.8518228
2752,84.567,2.458,8859.228777,26.41465243
2752.125,84.603,2.465,8880.67799,26.44264789
2752.25,84.297,2.471,8934.609773,26.22931544
2752.375,83.55,2.477,9036.38061,25.69633715
2752.5,82.876,2.481,9124.581302,25.20531726
2752.625,82.594,2.481,9155.735283,24.99843525
2752.75,82.501,2.478,9154.972667,24.93160532
2752.875,82.611,2.475,9131.713694,25.01646371
2753,82.654,2.472,9115.900017,25.05118972
2753.125,82.432,2.471,9136.752717,24.88792704
2753.25,82.037,2.47,9177.029877,24.59257201
2753.375,81.635,2.47,9222.220861,24.28822474
2753.5,81.855,2.47,9197.434488,24.45937916
2753.625,82.414,2.47,9135.04987,24.88511072
2753.75,83.092,2.471,9064.179464,25.39138118
2753.875,83.833,2.471,8984.061169,25.93283439
2754,84.2,2.471,8944.902613,26.19797779
2754.125,84.292,2.471,8935.139752,26.26600784
2754.25,84.225,2.47,8938.628673,26.22111831
2754.375,83.198,2.471,9052.631073,25.48257239
2754.5,80.68,2.475,9350.272682,23.56745121
2756.5,79.903,2.397,9143.656684,22.98754796
2756.625,80.068,2.419,9208.562722,23.12366266
2756.75,80.604,2.429,9185.142177,23.55514976
2756.875,81.756,2.436,9081.814179,24.45576168
2757,82.462,2.441,9022.541292,24.99328287
2757.125,82.274,2.446,9061.681698,24.85465177
2757.25,81.634,2.449,9143.925325,24.37017315
2757.375,80.084,2.455,9343.739074,23.15252572
2758.875,82.574,2.448,9036.142127,25.11721723
2759,85.377,2.459,8778.748375,27.12836854
2759.125,86.231,2.474,8744.827266,27.7106984
2759.25,86.688,2.481,8723.33887,28.01772485
2759.375,87.085,2.483,8690.571281,28.28156326
2759.5,87.153,2.482,8680.293277,28.32869609
2759.625,86.749,2.481,8717.204809,28.0661429
2759.75,85.919,2.48,8797.867759,27.51408044
2759.875,84.224,2.479,8971.305091,26.34121632
2760,82.919,2.476,9101.470109,25.39771043
2760.125,82.762,2.475,9115.052802,25.28403784
2760.25,83.253,2.475,9061.295088,25.64877259
2760.375,84.863,2.477,8896.569765,26.80204858
2760.5,86.641,2.479,8721.035076,28.01360635
2760.625,87.404,2.479,8644.904123,28.5162841
2760.75,87.628,2.478,8619.327156,28.66370744
2760.875,87.107,2.478,8670.880641,28.3283724
2761,86.24,2.48,8765.120594,27.75719341
2761.125,85.799,2.482,8817.277591,27.46241203
2761.25,85.639,2.483,8837.310104,27.35623048
2761.375,85.821,2.484,8822.12046,27.48273493
2761.5,85.954,2.485,8812.015729,27.57549355
2761.625,85.541,2.487,8861.687378,27.29737548
2761.75,84.481,2.49,8983.700477,26.56358117
2761.875,81.475,2.495,9333.857011,24.3464569
2762.875,81.409,2.489,9318.95982,24.3167853
2763,83.046,2.484,9116.913518,25.55576463
2763.125,83.557,2.476,9031.975777,25.93200259
2763.25,84.001,2.469,8958.836204,26.25466087
2763.375,84.767,2.462,8852.709191,26.79954818
2763.5,85.159,2.453,8779.746122,27.07500331
2763.625,84.687,2.446,8803.485777,26.74887716
2763.75,83.492,2.442,8914.885258,25.89822567
2764.25,78.944,2.45,9459.3636,22.36264371
2764.375,82.137,2.455,9110.193944,24.90631548
2764.5,86.091,2.463,8720.103147,27.73266593
2764.625,88.183,2.468,8530.514952,29.10230185
2764.75,89.246,2.473,8445.985254,29.76902228
2764.875,88.564,2.479,8531.674269,29.34801005
2765,86.288,2.487,8784.971259,27.87572882
2765.125,84.468,2.495,9003.125444,26.62703632
2765.25,83.01,2.499,9175.945067,25.57751142
2765.375,82.198,2.502,9277.714786,24.97388987
2765.5,82.896,2.506,9214.302258,25.49865071
2765.625,84.089,2.508,9090.825197,26.36866067
2765.75,85.477,2.508,8943.205775,27.34251346
2765.875,87.054,2.509,8784.699152,28.40185155
2766,87.524,2.509,8737.525707,28.71029019
2766.125,87.137,2.508,8772.833584,28.4615537
2766.25,86.556,2.507,8828.199085,28.08148041
2766.375,85.984,2.505,8879.838109,27.70100346
2766.5,85.986,2.502,8868.997279,27.70505445
2766.625,86.227,2.5,8837.139179,27.86996717
2766.75,86.426,2.5,8816.791243,28.00576099
2766.875,86.376,2.502,8828.952487,27.97509516
2767,85.862,2.504,8888.905453,27.63194785
2767.125,85.266,2.506,8958.18732,27.22708372
2767.25,84.606,2.506,9028.068931,26.77005677
2767.375,83.776,2.506,9117.513369,26.18172539
2767.5,83.431,2.507,9158.869006,25.93441396
2767.625,83.699,2.509,9136.826007,26.13152865
2767.75,84.318,2.509,9069.750231,26.57739444
2767.875,85.372,2.509,8957.775383,27.31627513
2768,85.902,2.507,8895.41105,27.68065035
2768.125,85.703,2.504,8905.396544,27.54820582
2768.25,85.19,2.502,8951.86759,27.19886938
2768.375,84.599,2.501,9010.801546,26.78937448
2768.5,84.904,2.5,8974.842175,27.00568744
2768.625,85.645,2.499,8893.63302,27.51946692
2768.75,86.37,2.498,8815.449809,28.01163171
2768.875,86.65,2.497,8783.446047,28.20063427
2769,86.02,2.497,8847.774936,27.78202933
2769.125,85.29,2.497,8923.503342,27.28679244
2769.25,84.755,2.497,8979.831278,26.91773958
2769.375,85.015,2.496,8948.783156,27.10183081
2769.5,86.391,2.493,8795.666215,28.04187945
2769.625,87.709,2.489,8649.593542,28.90809197
2769.75,88.872,2.488,8532.973265,29.6462685
2769.875,89.601,2.489,8466.950146,30.09785998
2770,89.128,2.491,8518.723633,29.81037848
2770.125,88.281,2.491,8600.455364,29.28369646
2770.25,87.407,2.49,8682.965895,28.72665228
2770.375,86.532,2.489,8767.244488,28.15476472
2770.5,86.033,2.487,8811.009729,27.8232294
2770.625,85.769,2.486,8834.576595,27.6471298
2770.75,85.52,2.486,8860.299345,27.47992135
2770.875,85.296,2.487,8887.141249,27.32870948
2771,85.089,2.488,8912.343546,27.18827512
2771.125,84.858,2.491,8947.380329,27.03021206
2771.25,84.49,2.493,8993.566102,26.77453083
2771.375,83.707,2.495,9084.974972,26.2179984
2771.5,83.055,2.5,9174.643309,25.74494174
2771.625,83.054,2.505,9193.103282,25.7468922
2771.75,83.441,2.508,9161.42424,26.03309725
2771.875,84.104,2.51,9096.452012,26.51393982
2772,84.241,2.509,9078.040384,26.61426605
2772.125,83.967,2.504,9089.513738,26.42129474
2772.25,83.688,2.499,9101.605965,26.22310291
2772.375,83.834,2.491,9056.669132,26.33112596
2772.5,84.751,2.478,8911.923163,26.98504083
2772.625,85.587,2.468,8789.260051,27.56627995
2772.75,86.269,2.464,8705.643974,28.03059476
2772.875,86.819,2.463,8646.982803,28.39897956
2773,87.046,2.465,8631.436252,28.55093248
2773.125,86.916,2.467,8651.359934,28.46829015
2773.25,86.441,2.469,8705.952037,28.15640281
2773.375,85.086,2.471,8851.759396,27.23747299
2773.5,83.62,2.477,9028.816073,26.200801
2773.625,83.039,2.483,9114.011489,25.77884326
2773.75,82.969,2.487,9136.395521,25.72986671
2773.875,83.535,2.489,9081.788472,26.1472105
2774,83.996,2.491,9039.201867,26.48248229
2774.125,83.823,2.49,9054.221395,26.36090369
2774.25,83.143,2.488,9120.941029,25.86884829
2774.375,81.072,2.485,9342.658378,24.30049714
2775.75,80.559,2.469,9341.615462,23.92511228
2776.625,81.91,2.448,9109.393236,24.99646136
2776.75,82.034,2.456,9125.348026,25.09359172
2776.875,82.512,2.46,9087.260035,25.45703782
2777,83.538,2.458,8968.354521,26.21670232
2777.125,84.582,2.451,8832.432432,26.96616783
2777.25,85.726,2.445,8693.231925,27.76115282
2777.375,87.218,2.441,8530.541861,28.75827937
2778.625,84.722,2.441,8781.860674,27.09696832
2788.5,90.465,2.454,8268.161167,31.02485648
2788.625,90.414,2.471,8330.134714,30.99718851
2788.75,89.457,2.482,8456.728931,30.42137174
2788.875,86.73,2.492,8757.772397,28.68741996
2789,83.869,2.499,9081.963538,26.71509646
2789.125,82.524,2.499,9229.984005,25.7298139
2789.25,81.729,2.495,9304.848952,25.12935806
2789.375,81.115,2.491,9360.251495,24.65608007
2789.5,80.5,2.488,9420.402484,24.1729044
2789.625,79.934,2.49,9494.733155,23.72015975
2789.75,79.336,2.494,9581.667843,23.23281859
2789.875,78.617,2.499,9688.683109,22.63395385
2790,78.316,2.505,9749.272179,22.38069172
2790.125,78.453,2.508,9743.902719,22.50015715
2790.25,78.779,2.509,9707.449955,22.77871023
2790.375,79.369,2.51,9639.128627,23.27349018
2790.5,78.779,2.512,9719.057109,22.78405917
2791.375,79.982,2.507,9553.819609,23.79664213
2791.5,81.209,2.507,9409.469394,24.775246
2791.625,81.196,2.509,9418.483669,24.76778891
2791.75,80.912,2.512,9462.843583,24.54778853
2791.875,80.07,2.515,9573.772949,23.87861298
2792,79.249,2.519,9688.339285,23.20895573
2792.125,79.037,2.521,9722.039045,23.03517995
2792.25,79.185,2.52,9700.018943,23.1611677
2792.375,79.877,2.519,9612.168709,23.7328429
2792.5,80.605,2.517,9517.7917,24.32097534
2792.625,80.776,2.516,9493.869466,24.45926869
2792.75,80.669,2.517,9510.240613,24.37718715
2792.875,80.313,2.518,9556.191401,24.09580132
2793,80.219,2.52,9574.988469,24.02295188
2793.125,80.528,2.523,9549.602623,24.27311156
2793.25,81.064,2.525,9493.980065,24.69949256
2793.375,81.795,2.525,9409.132588,25.26885786
2793.5,81.72,2.524,9414.038179,25.21399445
2793.625,80.885,2.523,9507.453792,24.56684575
2793.75,79.742,2.522,9639.908706,23.65231208
2793.875,78.76,2.52,9752.361605,22.84029962
2794,79.742,2.511,9597.863109,23.65767756
2794.125,81.868,2.493,9281.604534,25.34092371
2794.25,84.661,2.474,8906.996138,27.39232757
2794.375,88.803,2.452,8416.039999,30.13981361
2801.875,90.948,2.445,8194.08893,31.60390592
2802,89.865,2.453,8319.973293,30.95991202
2802.125,89.416,2.461,8389.022099,30.68876606
2802.25,89.146,2.468,8438.364032,30.52514327
2802.375,88.762,2.478,8509.208896,30.2890953
2802.5,87.981,2.496,8647.103352,29.79812043
2802.625,87.108,2.514,8796.748863,29.23585005
2802.75,86.072,2.522,8930.960126,28.54943627
2802.875,84.655,2.526,9094.853228,27.57530129
2803,83.791,2.526,9188.633624,26.96205331
2803.125,83.654,2.521,9185.463935,26.8656312
2803.25,83.747,2.517,9160.705458,26.9356815
2803.375,84.108,2.512,9103.267228,27.19802592
2803.5,84.553,2.505,9030.123118,27.51697898
2803.625,84.84,2.498,8974.427157,27.72145545
2803.75,84.998,2.495,8946.986988,27.83452079
2803.875,84.864,2.493,8953.930995,27.7436846
2804,84.4,2.495,9010.379147,27.41957892
2804.125,84.069,2.499,9060.357563,27.18639019
2804.25,84.029,2.502,9075.552488,27.16043801
2804.375,84.867,2.503,8989.529499,27.75665295
2804.5,86.283,2.5,8831.403637,28.72960835
2804.625,87.166,2.495,8724.456784,29.31747944
2804.75,87.743,2.491,8653.189428,29.69463986
2804.875,87.983,2.488,8619.192344,29.85130944
2805,87.914,2.487,8622.490161,29.80989245
2805.125,87.934,2.488,8623.995269,29.82543114
